超级秋秋开通有秋秋一点六等级加速吗,HomeAppliance-Control
是否可以帮我把空调调为节能模式呢,HomeAppliance-Control
把房间的灯的色温调为白光吧,HomeAppliance-Control
曹云金说他的后车玻璃被砸了并称刘可有砸车的动机,HomeAppliance-Control
出门前记得把电风扇关掉。,HomeAppliance-Control
是说客厅空调调高温度,HomeAppliance-Control
太冷了，把空调温度调到二十二度,HomeAppliance-Control
可不可以帮我把电饭煲调为米饭香甜煮,HomeAppliance-Control
给我调大一点风速 保姆房的空调的,HomeAppliance-Control
我弄好了还没挤出来呢等我十分钟,HomeAppliance-Control
帮我打开收音机听下吧，打发打发时间,HomeAppliance-Control
帮我把取暖器温度再调高点吧,HomeAppliance-Control
调一下冰箱温度到零度,HomeAppliance-Control
把客厅空调风速调大一点,HomeAppliance-Control
这时候帮我把空调调成节能模式行嘛,HomeAppliance-Control
把洗衣机这时候关掉吧,HomeAppliance-Control
这时候请打开空气净化器吧,HomeAppliance-Control
电脑怎么关机了，帮我打开。,HomeAppliance-Control
打开音响,HomeAppliance-Control
把灯的亮度调高一点吧,HomeAppliance-Control
我的饭冷了，帮我把微波炉温度调高一档。,HomeAppliance-Control
调成最低温度,HomeAppliance-Control
扫地机器人可以正常开机吗？,HomeAppliance-Control
天气有点干燥，湿度器开一下吧,HomeAppliance-Control
再把空调调低6度,HomeAppliance-Control
我要放些牛肉，帮我让变温抽屉开到冰鲜档吧,HomeAppliance-Control
可以把空气净化器调成弱风吗,HomeAppliance-Control
空调风速降低些吧,HomeAppliance-Control
现在帮我把洗碗机打开,HomeAppliance-Control
可以把空调的风向设置成自动模式吗,HomeAppliance-Control
衣服放洗衣机了，那么预约明天八点洗衣吧,HomeAppliance-Control
帮我打开客厅的灯好不好呀,HomeAppliance-Control
电视声音量再大一点行不行呢,HomeAppliance-Control
将风扇调成自然风试试看哟,HomeAppliance-Control
好热呀，帮我把空调温度再调低五度,HomeAppliance-Control
把厨房灯的色温调为白光,HomeAppliance-Control
空调风速小点哦,HomeAppliance-Control
空调调为制热模式可以吗,HomeAppliance-Control
这个电饭煲可以关闭了,HomeAppliance-Control
我们可以远程关闭卧室的智能台灯,HomeAppliance-Control
可以不可以帮我把取暖温度调到28度,HomeAppliance-Control
空调要调低10度,HomeAppliance-Control
门窗传感器快点儿打开,HomeAppliance-Control
吸尘器静音,HomeAppliance-Control
风速卧室空调风速到最大呀,HomeAppliance-Control
关闭小夜灯,HomeAppliance-Control
早上起床后，你可以帮我打开我的电动牙刷吗？,HomeAppliance-Control
新一代苹果IPHONE手机,HomeAppliance-Control
我要用家用摄像机。,HomeAppliance-Control
帮我把空调调整为节能模式吧,HomeAppliance-Control
三十二寸平板高清市场售价多少钱海信新款系列,HomeAppliance-Control
帮我插上电饭煲的电源。,HomeAppliance-Control
能不能让洗衣机马上进入脱水呢,HomeAppliance-Control
今天太累了，帮我打开电动按摩器吧，我需要按摩,HomeAppliance-Control
打开一下卧室空调吧，天气有点热了,HomeAppliance-Control
现在把空调设置为节能模式，太费电啦,HomeAppliance-Control
我让你打开自动报警系统,HomeAppliance-Control
帮我开一下洗衣机，我要洗衣服,HomeAppliance-Control
可以把客厅空调调成送风模式吗,HomeAppliance-Control
请给我把暖风的温度调高百分之10,HomeAppliance-Control
可以帮我打开床头灯吗,HomeAppliance-Control
我要关闭按摩椅。,HomeAppliance-Control
空调调成制暖模式可以不可以,HomeAppliance-Control
便捷的电脑中的复制和粘贴法,HomeAppliance-Control
浴室温度有点低啊，浴霸换成强暖模式,HomeAppliance-Control
试试蒸烤箱的3D热风模式可不可以呢,HomeAppliance-Control
快点让冰箱停止工作吧,HomeAppliance-Control
让洗衣机切换到除螨洗功能吧,HomeAppliance-Control
把空调风开小一点儿,HomeAppliance-Control
打开电视和机顶盒可不可以呀,HomeAppliance-Control
我想打开电视,HomeAppliance-Control
天太冷了，能不能将热水器的温度提升到50度,HomeAppliance-Control
空调的度数可以再调高三度吗,HomeAppliance-Control
帮我关掉电磁炉，饭已经煮好了,HomeAppliance-Control
电视机开太久了帮我关一下,HomeAppliance-Control
可以让洗衣机调成消毒洗吗,HomeAppliance-Control
这时帮我把电饭煲切换到煮粥模式好吗,HomeAppliance-Control
昨天衣服已经放洗衣机了，现在开机然后开启漂洗模式吧,HomeAppliance-Control
可以帮我把洗衣机设置为混合洗吗,HomeAppliance-Control
多少钱一瓶八四消毒液,HomeAppliance-Control
空气净化器调为睡眠模式好吗,HomeAppliance-Control
空调风速调最高,HomeAppliance-Control
是的开到最大空调风速,HomeAppliance-Control
客厅的空气净化器打开了吗，没有打开的话就帮我打开,HomeAppliance-Control
弄了包流量后在哪里面进去,HomeAppliance-Control
空调调到20度行不行呢,HomeAppliance-Control
调大一些客厅的空调风速,HomeAppliance-Control
将电视声音调小一点吧,HomeAppliance-Control
开启花园自动喷灌,HomeAppliance-Control
是否可以帮我开下电视呢,HomeAppliance-Control
太热啦，帮我把风扇调成最大风量,HomeAppliance-Control
我想调至最大的风速10,HomeAppliance-Control
把空调调到16度。,HomeAppliance-Control
打开我的全部的窗户,HomeAppliance-Control
快点帮我把空调调成除霜模式吧,HomeAppliance-Control
请帮我调大一点风速谢谢,HomeAppliance-Control
我要出门了，电视机自动关机,HomeAppliance-Control
我必须马上关掉空调,HomeAppliance-Control
请调低一点温度空调的,HomeAppliance-Control
关掉客厅的灯，我要去卧室了,HomeAppliance-Control
让风扇停止摇头可以不可以,HomeAppliance-Control
你看这个地真脏，把扫地机器人的打扫模式打开,HomeAppliance-Control
打开影音厅的灯光,HomeAppliance-Control
调节烤箱的温度到五十度,HomeAppliance-Control
风太小了，把风扇调到三档风速好吗,HomeAppliance-Control
说下冰箱冷冻室现在是多少度吧,HomeAppliance-Control
我不用电脑了,HomeAppliance-Control
将洗衣机选择除螨洗可不可以呢,HomeAppliance-Control
把空调调到二十六度,HomeAppliance-Control
可以告诉我下冰箱哪些食物即将过期吗,HomeAppliance-Control
取暖器温度帮我调高两度,HomeAppliance-Control
有事要出去，帮我把微波炉关上吧,HomeAppliance-Control
调低4度主卧空调的,HomeAppliance-Control
打开热水器吧，准备沐浴了,HomeAppliance-Control
我想洗一件羊毛大衣，帮我切换到洗衣机的羊毛洗模式,HomeAppliance-Control
室内PM2.5是多少呢，告诉我下,HomeAppliance-Control
可以不可以帮我打开取暖器呀,HomeAppliance-Control
清华紫光U盘在中国的售量排第几,HomeAppliance-Control
好热呀风扇风调为最大,HomeAppliance-Control
把空调风速放最大去,HomeAppliance-Control
可不可以让电饭煲设置保温30分钟,HomeAppliance-Control
智能台灯的颜色帮我调亮些,HomeAppliance-Control
将微波炉打开，我要加热食物。,HomeAppliance-Control
帮我打开卫生间的灯好吧,HomeAppliance-Control
空调可以帮我调成节能模式呢,HomeAppliance-Control
净水器四个小时后关机,HomeAppliance-Control
请查一下我这部手机为什么呼叫被禁止,HomeAppliance-Control
可不可以把浴霸切换到强暖模式呢,HomeAppliance-Control
打开宠物喂食器，让它自动给狗狗喂食,HomeAppliance-Control
空调调成28度行不行嘛,HomeAppliance-Control
预约下明天早上八点开启电饭煲然后调到煮粥模式,HomeAppliance-Control
我想让阳光照进来，帮我打开窗帘吧,HomeAppliance-Control
打开主卧的空气净化器吧,HomeAppliance-Control
帮我把蒸烤箱切换到热风烧烤吧，想烤鸡翅吃,HomeAppliance-Control
这时候把客厅的灯来个温馨模式吧,HomeAppliance-Control
我要你关掉自动报警系统,HomeAppliance-Control
帮我打开客厅摄像头吧,HomeAppliance-Control
帮我把取暖温度调到29度,HomeAppliance-Control
台灯有点暗，帮忙把亮度调亮些,HomeAppliance-Control
不好意思手机没钱罢工了有机会再聊,HomeAppliance-Control
帮我把剃须刀关了吧。,HomeAppliance-Control
给我把收音机打开。,HomeAppliance-Control
将电视机的声音调小,HomeAppliance-Control
30分钟后打开空气净化器,HomeAppliance-Control
这时候还不饿，帮我把电饭煲开启保温功能等下再吃吧,HomeAppliance-Control
我这屋空调调低3℃啊,HomeAppliance-Control
给空调定一小时后关闭,HomeAppliance-Control
现在将冰箱的冷冻室温度设定为-18℃,HomeAppliance-Control
去关掉洗碗机。,HomeAppliance-Control
我想试试空气净化器的强风功能可不可以,HomeAppliance-Control
暖风再往高调一下客厅空调的,HomeAppliance-Control
把灯亮度调节成百分之四十,HomeAppliance-Control
洗碗机切换成烘干模式吧,HomeAppliance-Control
消毒柜已经完成消毒任务了，把它关掉。,HomeAppliance-Control
给他最大空调风速吹一下,HomeAppliance-Control
关闭暖气进水阀门,HomeAppliance-Control
家里温度降下来了，现在开启空调节能模式吧,HomeAppliance-Control
电视只有声音而没有图像该打什么号码的电话,HomeAppliance-Control
今天空气好干燥，帮我把加湿器打开吧,HomeAppliance-Control
你还挺逗谁说有彩灯就好看啊,HomeAppliance-Control
给我打开空气净化器,HomeAppliance-Control
好干燥，帮我把加湿器打开吧,HomeAppliance-Control
一个人要不正经连头疼都是偏的,HomeAppliance-Control
打开空调的暖风，调至30度,HomeAppliance-Control
可不可以把客厅的灯来个聚会模式呢,HomeAppliance-Control
什么是简单随机抽样和分类抽样,HomeAppliance-Control
中信信用卡分期付款手续费,HomeAppliance-Control
这时候帮我把电视关机可以吗,HomeAppliance-Control
调高一下风扇的风速。,HomeAppliance-Control
帮我把空调温度调到19度,HomeAppliance-Control
把空调打开。,HomeAppliance-Control
打开客厅的空调制热我想,HomeAppliance-Control
把淋浴器打开。,HomeAppliance-Control
冰箱牛奶还有几瓶呢，告诉我下吧,HomeAppliance-Control
等会儿帮我把电脑打开,HomeAppliance-Control
将浴霸调到强暖模式行嘛,HomeAppliance-Control
空调风小点5吧,HomeAppliance-Control
电磁炉开启2100W大火力,HomeAppliance-Control
洗衣机开始脱水了吗，有点着急,HomeAppliance-Control
联想液晶电脑比方正液晶电脑好很多吗,HomeAppliance-Control
帮我把冰箱的电源关掉。,HomeAppliance-Control
帮我让洗衣机脱水吧,HomeAppliance-Control
这时候关掉摄像头吧,HomeAppliance-Control
热水器的温度太高了，帮我关小一点,HomeAppliance-Control
好啦关掉客厅的灯吧,HomeAppliance-Control
将灯光调为温馨模式好么,HomeAppliance-Control
快点儿打开厨房的油烟机,HomeAppliance-Control
稍小点客厅空调风速,HomeAppliance-Control
